	instance	label_original	label
31851	http://purl.org/collections/nl/am/proxy-48165	http://purl.org/collections/nl/am/t-15606	4
31852	http://purl.org/collections/nl/am/proxy-38047	http://purl.org/collections/nl/am/t-22506	9
31860	http://purl.org/collections/nl/am/proxy-53910	http://purl.org/collections/nl/am/t-22503	6
31863	http://purl.org/collections/nl/am/proxy-35515	http://purl.org/collections/nl/am/t-22509	12
31866	http://purl.org/collections/nl/am/proxy-22317	http://purl.org/collections/nl/am/t-15606	4
31870	http://purl.org/collections/nl/am/proxy-18914	http://purl.org/collections/nl/am/t-15579	3
31877	http://purl.org/collections/nl/am/proxy-69102	http://purl.org/collections/nl/am/t-22503	6
31879	http://purl.org/collections/nl/am/proxy-63793	http://purl.org/collections/nl/am/t-5504	17
31898	http://purl.org/collections/nl/am/proxy-53350	http://purl.org/collections/nl/am/t-22503	6
31899	http://purl.org/collections/nl/am/proxy-24836	http://purl.org/collections/nl/am/t-15606	4
31900	http://purl.org/collections/nl/am/proxy-60805	http://purl.org/collections/nl/am/t-22503	6
31901	http://purl.org/collections/nl/am/proxy-11104	http://purl.org/collections/nl/am/t-15606	4
31905	http://purl.org/collections/nl/am/proxy-46860	http://purl.org/collections/nl/am/t-22508	11
31920	http://purl.org/collections/nl/am/proxy-35746	http://purl.org/collections/nl/am/t-22509	12
31921	http://purl.org/collections/nl/am/proxy-24063	http://purl.org/collections/nl/am/t-22508	11
31922	http://purl.org/collections/nl/am/proxy-24511	http://purl.org/collections/nl/am/t-15579	3
31925	http://purl.org/collections/nl/am/proxy-2140	http://purl.org/collections/nl/am/t-22503	6
31926	http://purl.org/collections/nl/am/proxy-56349	http://purl.org/collections/nl/am/t-22503	6
31932	http://purl.org/collections/nl/am/proxy-20309	http://purl.org/collections/nl/am/t-15579	3
31934	http://purl.org/collections/nl/am/proxy-70470	http://purl.org/collections/nl/am/t-22503	6
31937	http://purl.org/collections/nl/am/proxy-46746	http://purl.org/collections/nl/am/t-22509	12
31938	http://purl.org/collections/nl/am/proxy-51399	http://purl.org/collections/nl/am/t-22503	6
31939	http://purl.org/collections/nl/am/proxy-7664	http://purl.org/collections/nl/am/t-15579	3
31945	http://purl.org/collections/nl/am/proxy-12811	http://purl.org/collections/nl/am/t-15606	4
31947	http://purl.org/collections/nl/am/proxy-36980	http://purl.org/collections/nl/am/t-22509	12
31960	http://purl.org/collections/nl/am/proxy-15933	http://purl.org/collections/nl/am/t-15459	1
31963	http://purl.org/collections/nl/am/proxy-25635	http://purl.org/collections/nl/am/t-16469	5
31976	http://purl.org/collections/nl/am/proxy-709	http://purl.org/collections/nl/am/t-22503	6
31977	http://purl.org/collections/nl/am/proxy-64210	http://purl.org/collections/nl/am/t-15606	4
31979	http://purl.org/collections/nl/am/proxy-7811	http://purl.org/collections/nl/am/t-15579	3
32002	http://purl.org/collections/nl/am/proxy-24998	http://purl.org/collections/nl/am/t-15606	4
32004	http://purl.org/collections/nl/am/proxy-40879	http://purl.org/collections/nl/am/t-22505	8
32005	http://purl.org/collections/nl/am/proxy-1262	http://purl.org/collections/nl/am/t-22503	6
32007	http://purl.org/collections/nl/am/proxy-28247	http://purl.org/collections/nl/am/t-15573	2
32011	http://purl.org/collections/nl/am/proxy-72932	http://purl.org/collections/nl/am/t-14592	0
32022	http://purl.org/collections/nl/am/proxy-27396	http://purl.org/collections/nl/am/t-5504	17
32024	http://purl.org/collections/nl/am/proxy-17274	http://purl.org/collections/nl/am/t-22509	12
32026	http://purl.org/collections/nl/am/proxy-23261	http://purl.org/collections/nl/am/t-22509	12
32029	http://purl.org/collections/nl/am/proxy-35594	http://purl.org/collections/nl/am/t-22509	12
32033	http://purl.org/collections/nl/am/proxy-18660	http://purl.org/collections/nl/am/t-15579	3
32036	http://purl.org/collections/nl/am/proxy-33278	http://purl.org/collections/nl/am/t-5504	17
32045	http://purl.org/collections/nl/am/proxy-29285	http://purl.org/collections/nl/am/t-15606	4
32055	http://purl.org/collections/nl/am/proxy-29737	http://purl.org/collections/nl/am/t-15606	4
32062	http://purl.org/collections/nl/am/proxy-16568	http://purl.org/collections/nl/am/t-15573	2
32068	http://purl.org/collections/nl/am/proxy-25938	http://purl.org/collections/nl/am/t-28650	14
32069	http://purl.org/collections/nl/am/proxy-42594	http://purl.org/collections/nl/am/t-22505	8
32070	http://purl.org/collections/nl/am/proxy-39965	http://purl.org/collections/nl/am/t-22505	8
32072	http://purl.org/collections/nl/am/proxy-9767	http://purl.org/collections/nl/am/t-5504	17
32076	http://purl.org/collections/nl/am/proxy-17857	http://purl.org/collections/nl/am/t-22509	12
32085	http://purl.org/collections/nl/am/proxy-32616	http://purl.org/collections/nl/am/t-15606	4
32086	http://purl.org/collections/nl/am/proxy-18001	http://purl.org/collections/nl/am/t-22509	12
32095	http://purl.org/collections/nl/am/proxy-4560	http://purl.org/collections/nl/am/t-22503	6
32105	http://purl.org/collections/nl/am/proxy-68543	http://purl.org/collections/nl/am/t-14592	0
32113	http://purl.org/collections/nl/am/proxy-60418	http://purl.org/collections/nl/am/t-22503	6
32122	http://purl.org/collections/nl/am/proxy-32729	http://purl.org/collections/nl/am/t-22508	11
32136	http://purl.org/collections/nl/am/proxy-24975	http://purl.org/collections/nl/am/t-15459	1
32138	http://purl.org/collections/nl/am/proxy-66569	http://purl.org/collections/nl/am/t-15579	3
32139	http://purl.org/collections/nl/am/proxy-66560	http://purl.org/collections/nl/am/t-15579	3
32142	http://purl.org/collections/nl/am/proxy-48030	http://purl.org/collections/nl/am/t-15579	3
32157	http://purl.org/collections/nl/am/proxy-74084	http://purl.org/collections/nl/am/t-15579	3
32163	http://purl.org/collections/nl/am/proxy-72497	http://purl.org/collections/nl/am/t-22503	6
32167	http://purl.org/collections/nl/am/proxy-28978	http://purl.org/collections/nl/am/t-15579	3
32172	http://purl.org/collections/nl/am/proxy-20355	http://purl.org/collections/nl/am/t-5504	17
32180	http://purl.org/collections/nl/am/proxy-43052	http://purl.org/collections/nl/am/t-22505	8
32183	http://purl.org/collections/nl/am/proxy-43982	http://purl.org/collections/nl/am/t-22505	8
32186	http://purl.org/collections/nl/am/proxy-61768	http://purl.org/collections/nl/am/t-22503	6
32188	http://purl.org/collections/nl/am/proxy-50278	http://purl.org/collections/nl/am/t-22503	6
32192	http://purl.org/collections/nl/am/proxy-19083	http://purl.org/collections/nl/am/t-22509	12
32195	http://purl.org/collections/nl/am/proxy-15056	http://purl.org/collections/nl/am/t-5504	17
32201	http://purl.org/collections/nl/am/proxy-587	http://purl.org/collections/nl/am/t-22503	6
32205	http://purl.org/collections/nl/am/proxy-37883	http://purl.org/collections/nl/am/t-22506	9
32215	http://purl.org/collections/nl/am/proxy-24536	http://purl.org/collections/nl/am/t-5504	17
32220	http://purl.org/collections/nl/am/proxy-56381	http://purl.org/collections/nl/am/t-22503	6
32224	http://purl.org/collections/nl/am/proxy-30847	http://purl.org/collections/nl/am/t-23765	13
32225	http://purl.org/collections/nl/am/proxy-4395	http://purl.org/collections/nl/am/t-22503	6
32227	http://purl.org/collections/nl/am/proxy-695	http://purl.org/collections/nl/am/t-22503	6
32243	http://purl.org/collections/nl/am/proxy-58417	http://purl.org/collections/nl/am/t-22503	6
32251	http://purl.org/collections/nl/am/proxy-69480	http://purl.org/collections/nl/am/t-22503	6
32252	http://purl.org/collections/nl/am/proxy-41016	http://purl.org/collections/nl/am/t-22505	8
32269	http://purl.org/collections/nl/am/proxy-75054	http://purl.org/collections/nl/am/t-5504	17
32288	http://purl.org/collections/nl/am/proxy-2001	http://purl.org/collections/nl/am/t-22503	6
32289	http://purl.org/collections/nl/am/proxy-22839	http://purl.org/collections/nl/am/t-5504	17
32292	http://purl.org/collections/nl/am/proxy-1151	http://purl.org/collections/nl/am/t-22503	6
32294	http://purl.org/collections/nl/am/proxy-16186	http://purl.org/collections/nl/am/t-32052	16
32295	http://purl.org/collections/nl/am/proxy-56435	http://purl.org/collections/nl/am/t-22503	6
32302	http://purl.org/collections/nl/am/proxy-3733	http://purl.org/collections/nl/am/t-22503	6
32303	http://purl.org/collections/nl/am/proxy-64051	http://purl.org/collections/nl/am/t-15606	4
32306	http://purl.org/collections/nl/am/proxy-71863	http://purl.org/collections/nl/am/t-22503	6
32313	http://purl.org/collections/nl/am/proxy-58293	http://purl.org/collections/nl/am/t-22503	6
32320	http://purl.org/collections/nl/am/proxy-4203	http://purl.org/collections/nl/am/t-22503	6
32321	http://purl.org/collections/nl/am/proxy-49960	http://purl.org/collections/nl/am/t-22503	6
32323	http://purl.org/collections/nl/am/proxy-55598	http://purl.org/collections/nl/am/t-22503	6
32329	http://purl.org/collections/nl/am/proxy-72234	http://purl.org/collections/nl/am/t-22503	6
32330	http://purl.org/collections/nl/am/proxy-34941	http://purl.org/collections/nl/am/t-22509	12
32332	http://purl.org/collections/nl/am/proxy-47751	http://purl.org/collections/nl/am/t-22506	9
32341	http://purl.org/collections/nl/am/proxy-45332	http://purl.org/collections/nl/am/t-14592	0
32351	http://purl.org/collections/nl/am/proxy-29612	http://purl.org/collections/nl/am/t-5504	17
32357	http://purl.org/collections/nl/am/proxy-39894	http://purl.org/collections/nl/am/t-22505	8
32359	http://purl.org/collections/nl/am/proxy-18931	http://purl.org/collections/nl/am/t-15606	4
32360	http://purl.org/collections/nl/am/proxy-43697	http://purl.org/collections/nl/am/t-22505	8
32362	http://purl.org/collections/nl/am/proxy-41493	http://purl.org/collections/nl/am/t-22505	8
32367	http://purl.org/collections/nl/am/proxy-60481	http://purl.org/collections/nl/am/t-22503	6
32368	http://purl.org/collections/nl/am/proxy-58413	http://purl.org/collections/nl/am/t-22503	6
32371	http://purl.org/collections/nl/am/proxy-64630	http://purl.org/collections/nl/am/t-22508	11
32373	http://purl.org/collections/nl/am/proxy-16708	http://purl.org/collections/nl/am/t-22508	11
32376	http://purl.org/collections/nl/am/proxy-29753	http://purl.org/collections/nl/am/t-5504	17
32381	http://purl.org/collections/nl/am/proxy-74995	http://purl.org/collections/nl/am/t-5504	17
32383	http://purl.org/collections/nl/am/proxy-38766	http://purl.org/collections/nl/am/t-22506	9
32387	http://purl.org/collections/nl/am/proxy-13470	http://purl.org/collections/nl/am/t-22507	10
32388	http://purl.org/collections/nl/am/proxy-16426	http://purl.org/collections/nl/am/t-32052	16
32394	http://purl.org/collections/nl/am/proxy-21902	http://purl.org/collections/nl/am/t-5504	17
32396	http://purl.org/collections/nl/am/proxy-73321	http://purl.org/collections/nl/am/t-5504	17
32402	http://purl.org/collections/nl/am/proxy-66890	http://purl.org/collections/nl/am/t-22508	11
32403	http://purl.org/collections/nl/am/proxy-69878	http://purl.org/collections/nl/am/t-22503	6
32407	http://purl.org/collections/nl/am/proxy-52213	http://purl.org/collections/nl/am/t-22503	6
32409	http://purl.org/collections/nl/am/proxy-34139	http://purl.org/collections/nl/am/t-22509	12
32414	http://purl.org/collections/nl/am/proxy-65261	http://purl.org/collections/nl/am/t-22503	6
32415	http://purl.org/collections/nl/am/proxy-7264	http://purl.org/collections/nl/am/t-15606	4
32417	http://purl.org/collections/nl/am/proxy-33242	http://purl.org/collections/nl/am/t-5504	17
32431	http://purl.org/collections/nl/am/proxy-11268	http://purl.org/collections/nl/am/t-5504	17
32432	http://purl.org/collections/nl/am/proxy-8389	http://purl.org/collections/nl/am/t-5504	17
32437	http://purl.org/collections/nl/am/proxy-33580	http://purl.org/collections/nl/am/t-22509	12
32439	http://purl.org/collections/nl/am/proxy-22835	http://purl.org/collections/nl/am/t-5504	17
32441	http://purl.org/collections/nl/am/proxy-57370	http://purl.org/collections/nl/am/t-22503	6
32445	http://purl.org/collections/nl/am/proxy-64926	http://purl.org/collections/nl/am/t-22503	6
32450	http://purl.org/collections/nl/am/proxy-29202	http://purl.org/collections/nl/am/t-5504	17
32451	http://purl.org/collections/nl/am/proxy-64635	http://purl.org/collections/nl/am/t-22508	11
32453	http://purl.org/collections/nl/am/proxy-73438	http://purl.org/collections/nl/am/t-22505	8
32462	http://purl.org/collections/nl/am/proxy-51743	http://purl.org/collections/nl/am/t-22503	6
32464	http://purl.org/collections/nl/am/proxy-4303	http://purl.org/collections/nl/am/t-22503	6
32465	http://purl.org/collections/nl/am/proxy-11433	http://purl.org/collections/nl/am/t-22508	11
32467	http://purl.org/collections/nl/am/proxy-28078	http://purl.org/collections/nl/am/t-15579	3
32477	http://purl.org/collections/nl/am/proxy-27675	http://purl.org/collections/nl/am/t-15606	4
32479	http://purl.org/collections/nl/am/proxy-36540	http://purl.org/collections/nl/am/t-22509	12
32480	http://purl.org/collections/nl/am/proxy-48829	http://purl.org/collections/nl/am/t-22506	9
32482	http://purl.org/collections/nl/am/proxy-4679	http://purl.org/collections/nl/am/t-22507	10
32491	http://purl.org/collections/nl/am/proxy-24501	http://purl.org/collections/nl/am/t-5504	17
32493	http://purl.org/collections/nl/am/proxy-34497	http://purl.org/collections/nl/am/t-22509	12
32502	http://purl.org/collections/nl/am/proxy-2273	http://purl.org/collections/nl/am/t-22503	6
32510	http://purl.org/collections/nl/am/proxy-38694	http://purl.org/collections/nl/am/t-22506	9
32522	http://purl.org/collections/nl/am/proxy-57462	http://purl.org/collections/nl/am/t-22503	6
32523	http://purl.org/collections/nl/am/proxy-6296	http://purl.org/collections/nl/am/t-22506	9
32526	http://purl.org/collections/nl/am/proxy-64592	http://purl.org/collections/nl/am/t-15579	3
32528	http://purl.org/collections/nl/am/proxy-59610	http://purl.org/collections/nl/am/t-22503	6
32535	http://purl.org/collections/nl/am/proxy-20620	http://purl.org/collections/nl/am/t-15459	1
32536	http://purl.org/collections/nl/am/proxy-19838	http://purl.org/collections/nl/am/t-15459	1
32538	http://purl.org/collections/nl/am/proxy-27368	http://purl.org/collections/nl/am/t-15579	3
32539	http://purl.org/collections/nl/am/proxy-71127	http://purl.org/collections/nl/am/t-22503	6
32541	http://purl.org/collections/nl/am/proxy-37353	http://purl.org/collections/nl/am/t-22506	9
32545	http://purl.org/collections/nl/am/proxy-21031	http://purl.org/collections/nl/am/t-15606	4
32546	http://purl.org/collections/nl/am/proxy-31090	http://purl.org/collections/nl/am/t-15606	4
32548	http://purl.org/collections/nl/am/proxy-61085	http://purl.org/collections/nl/am/t-22503	6
32551	http://purl.org/collections/nl/am/proxy-2620	http://purl.org/collections/nl/am/t-22503	6
32564	http://purl.org/collections/nl/am/proxy-64405	http://purl.org/collections/nl/am/t-15579	3
32567	http://purl.org/collections/nl/am/proxy-15401	http://purl.org/collections/nl/am/t-22509	12
32583	http://purl.org/collections/nl/am/proxy-66477	http://purl.org/collections/nl/am/t-14592	0
32584	http://purl.org/collections/nl/am/proxy-32923	http://purl.org/collections/nl/am/t-22508	11
32585	http://purl.org/collections/nl/am/proxy-44515	http://purl.org/collections/nl/am/t-5504	17
32591	http://purl.org/collections/nl/am/proxy-13309	http://purl.org/collections/nl/am/t-15459	1
32592	http://purl.org/collections/nl/am/proxy-41670	http://purl.org/collections/nl/am/t-22505	8
32593	http://purl.org/collections/nl/am/proxy-29464	http://purl.org/collections/nl/am/t-15579	3
32595	http://purl.org/collections/nl/am/proxy-3833	http://purl.org/collections/nl/am/t-22503	6
32600	http://purl.org/collections/nl/am/proxy-15029	http://purl.org/collections/nl/am/t-22508	11
32604	http://purl.org/collections/nl/am/proxy-40201	http://purl.org/collections/nl/am/t-22505	8
32608	http://purl.org/collections/nl/am/proxy-23421	http://purl.org/collections/nl/am/t-22508	11
32609	http://purl.org/collections/nl/am/proxy-1492	http://purl.org/collections/nl/am/t-22503	6
32616	http://purl.org/collections/nl/am/proxy-37721	http://purl.org/collections/nl/am/t-22506	9
32620	http://purl.org/collections/nl/am/proxy-56938	http://purl.org/collections/nl/am/t-22503	6
32621	http://purl.org/collections/nl/am/proxy-41267	http://purl.org/collections/nl/am/t-22505	8
32624	http://purl.org/collections/nl/am/proxy-57389	http://purl.org/collections/nl/am/t-22503	6
32625	http://purl.org/collections/nl/am/proxy-39441	http://purl.org/collections/nl/am/t-22506	9
32627	http://purl.org/collections/nl/am/proxy-48317	http://purl.org/collections/nl/am/t-28650	14
